time,connect,request 
0,1,3.6 
10,1.5,15.3 
20,0.5,5.9 
30,1,7.6 
40,2.2,17.9 
50,2.8,25.1 
60,3.3,18.4 
70,2.9,31.9 
80,4.1,33.5 
90,5.7,37.2 
100,7.8,48.3 
110,9.3,48.3 
120,13.3,55.1 
130,13.6,118.6 
140,14.6,133.1 
150,26.8,187.2 
160,30.2,281.1 
170,35.1,305.9 
180,56,409.7 
190,65.8,584.4 
200,59.6,542.5 
210,113.8,773 
220,169.6,1123.9 
230,146.4,1135 
240,38.2,688.8 
247,0,45.8 
