time,502,200,302 
120,107,1928,1446 
130,916,2141,1610 
140,1662,2479,1857 
150,2954,2813,2103 
160,5228,3128,2325 
170,7646,3509,2585 
180,11102,3908,2827 
190,16232,4342,3107 
200,20997,4748,3361 
210,28088,5151,3596 
220,38629,5568,3877 
230,49201,6031,4192 
240,54319,7012,4981 
247,54319,7231,5220 
