time,users_count,finish_users_count 
0,1.1,0.3 
10,1.4,1.7 
20,0.5,0.7 
30,1.3,0.7 
40,2,1.8 
50,2.7,3 
60,3.3,1.4 
70,2.9,3.7 
80,4.4,3.5 
90,5.5,3.2 
100,7.8,4.7 
110,9.3,2.8 
120,13.7,3.6 
130,13.1,11 
140,15.1,14 
150,26.8,20.2 
160,30.3,29.8 
170,34.6,34 
180,56.6,40 
190,65.6,64.3 
200,59.8,61.2 
210,109.2,73.5 
220,123.9,123.2 
230,125.6,127 
240,25.4,105.7 
247,0,6.9 
