time,connect,request 
0,15.635,235.996 
10,15.635,248.848 
20,15.635,248.848 
30,15.635,248.848 
40,15.635,460.741 
50,15.635,479.507 
60,15.635,591.768 
70,15.635,591.768 
80,15.635,591.768 
90,15.635,1003.308 
100,15.635,1662.537 
110,15.635,2938.717 
120,16.575,4272.647 
130,16.575,6283.505 
140,16.575,6618.61 
150,16.575,6618.61 
160,16.575,6618.61 
170,16.575,6618.61 
180,22.541,6618.61 
190,22.541,6618.61 
200,22.541,6618.61 
210,22.541,6618.61 
220,22.541,6618.61 
230,1006.499,6618.61 
240,1006.499,6618.61 
247,1006.499,6618.61 
