time,page 
0,7.578 
10,7.576 
20,7.512 
30,7.512 
40,7.512 
50,6.711 
60,6.711 
70,6.711 
80,6.125 
90,6.125 
100,6.125 
110,6.125 
120,0.639 
130,0.631 
140,0.619 
150,0.619 
160,0.615 
170,0.615 
180,0.607 
190,0.607 
200,0.607 
210,0.602 
220,0.602 
230,0.602 
240,0.602 
247,0.602 
