time,cpu@tsung_controller@ip-172-31-54-218 
0,7.362921950348277 
10,0.2502502502502503 
20,0.2502502502502503 
30,0.2502502502502503 
40,0.2004008016032064 
50,0.2004008016032064 
60,0.2004008016032064 
70,0.2004008016032064 
80,0.2004008016032064 
90,0.2004008016032064 
100,0.2004008016032064 
110,0.2004008016032064 
120,0.2004008016032064 
130,0.2004008016032064 
140,0.2004008016032064 
150,0.2004008016032064 
160,0.2004008016032064 
170,0.2004008016032064 
180,0.2004008016032064 
190,0.2004008016032064 
200,0.2004008016032064 
210,0.2004008016032064 
220,0.2004008016032064 
230,0.2004008016032064 
240,0.2004008016032064 
247,0.2004008016032064 
