time,connect,request 
0,3.0698888888888884,84.6056818181818 
10,1.4235833333333339,58.56210344827588 
20,1.7062222222222219,32.44138636363635 
30,1.8424117647058822,42.467 
40,1.3865599999999998,50.151440251572325 
50,1.5437777777777777,33.23052499999997 
60,1.6958055555555556,43.18524637681161 
70,1.4089230769230774,44.57427372262773 
80,1.3997249999999999,47.035049132948 
90,1.3721428571428573,51.725702127659545 
100,1.4426440677966104,60.03212799999999 
110,1.4025833333333333,44.98302350813741 
120,1.4889647887323942,305.0613779160186 
130,1.4988076923076925,1011.4818517520217 
140,1.36539751552795,1568.4437652631577 
150,1.4750743034055724,1608.0703688858678 
160,1.3410428015564186,1133.9727237972525 
170,1.256517812758905,873.7227682926829 
180,1.2639379267535664,698.4776023054757 
190,1.178135741444868,604.9160957899724 
200,1.1722849725987907,485.99093933823264 
210,1.213950804806166,362.356350058172 
220,1.1867580561778446,284.5432337352014 
230,1.1967406959152778,230.03156640242324 
240,1.2459352308381855,332.13626983355465 
