time,cpu@tsung_controller@ip-172-31-38-255 
0,10.83448017014888 
10,10.83448017014888 
20,10.83448017014888 
30,10.83448017014888 
40,10.83448017014888 
50,10.83448017014888 
60,10.83448017014888 
70,10.83448017014888 
80,10.83448017014888 
90,10.83448017014888 
100,10.83448017014888 
110,10.83448017014888 
120,10.83448017014888 
130,10.83448017014888 
140,10.83448017014888 
150,10.83448017014888 
160,10.83448017014888 
170,10.83448017014888 
180,10.83448017014888 
190,12.80241935483871 
200,16.293279022403258 
210,21.531576330183988 
220,30.377266046055855 
230,34.713529128550796 
240,36.63560568906327 
