time,connect,request 
0,1.312,8.201 
10,1.312,7.145 
20,1.302,6.739 
30,1.202,6.739 
40,1.186,6.607 
50,1.096,6.607 
60,1.096,6.607 
70,1.096,6.379 
80,1.096,6.379 
90,1.096,6.196 
100,1.075,6.196 
110,1.075,6.196 
120,1.075,6.196 
130,1.075,6.196 
140,1.014,0.748 
150,1.014,0.721 
160,0.872,0.709 
170,0.872,0.709 
180,0.872,0.705 
190,0.841,0.703 
200,0.815,0.703 
210,0.815,0.7 
220,0.806,0.7 
230,0.787,0.7 
240,0.787,0.699 
