time,page 
0,8.47 
10,7.391 
20,6.946 
30,6.946 
40,6.848 
50,6.848 
60,6.848 
70,6.434 
80,6.292 
90,6.292 
100,6.257 
110,6.257 
120,6.021 
130,6.021 
140,6.021 
150,0.706 
160,0.684 
170,0.684 
180,0.67 
190,0.666 
200,0.666 
210,0.657 
220,0.657 
230,0.657 
240,0.657 
250,0.657 
260,0.657 
270,0.657 
280,0.657 
290,0.657 
293,0.657 
