time,502,200,302 
150,18.1,88.5,23.9 
160,117.3,67.2,21.8 
170,160,74.9,25.8 
180,253.5,73.2,31.1 
190,352.6,72.5,26.7 
200,457.7,70.5,31.1 
210,585,73.2,32.4 
220,817.8,61.5,27.4 
230,984,74,35.5 
240,745.6,90.1,46.6 
250,0,323.5,214 
260,0,29.9,27.3 
270,0,0,0 
280,0,0,0 
290,0,0,0 
293,0,0,0 
