time,connect,request 
0,2.679375,60.41671428571429 
10,1.3715000000000002,50.75178571428574 
20,1.735916666666667,42.91005555555557 
30,1.2862857142857143,27.063417475728144 
40,1.267761904761905,51.68015037593985 
50,2.133266666666667,29.335437125748513 
60,1.7026969696969698,44.17176923076924 
70,1.4741836734693887,44.58383892617446 
80,1.3504285714285715,36.073279069767395 
90,1.370837209302326,86.04907142857141 
100,1.384641791044776,60.056302284709965 
110,1.403353846153847,47.071960843373446 
120,1.3933221476510063,170.25319101123603 
130,1.4583218390804602,863.6606743648949 
140,1.4030963855421685,1672.5295113402078 
150,1.3836120689655171,1813.9988720306492 
160,1.3462546012269947,1158.8881444498272 
170,1.3167535410764866,986.4878006899214 
180,1.262094401756312,696.5323747903852 
190,1.1848624870107345,586.8163629924795 
200,1.1698270162439426,456.95853575259315 
210,1.155039540229883,366.24691065739904 
220,1.2234789871637122,267.22740200727867 
230,1.2488985573971771,255.93788696844922 
240,1.2337513116474315,294.03673637084944 
250,1.2234811165845643,90.43199720930298 
260,0,6.6376520979021 
270,0,0 
280,0,0 
290,0,0 
293,0,0 
