time,page 
0,238.025 
10,238.148 
20,238.148 
30,238.148 
40,242.958 
50,242.958 
60,245.11 
70,287.701 
80,287.701 
90,936.121 
100,936.121 
110,936.121 
120,1778.531 
130,4356.312 
140,4927.09 
150,6132.478 
160,6902.166 
170,6902.166 
180,6902.166 
190,7017.899 
200,7017.899 
210,7017.899 
220,7017.899 
230,7060.48 
240,7060.48 
250,7060.48 
260,7060.48 
270,7060.48 
280,7060.48 
290,7060.48 
293,7060.48 
