time,connect,request 
0,0.8,1.4 
10,1,5.6 
20,1.2,10.8 
30,1.4,10.3 
40,2.1,13.3 
50,1.5,16.7 
60,3.3,19.5 
70,4.9,29.8 
80,2.8,34.4 
90,8.6,43.4 
100,6.7,56.9 
110,6.5,66.4 
120,14.9,71.2 
130,17.4,86.6 
140,16.6,97 
150,23.2,130.5 
160,32.6,206.3 
170,70.6,260.9 
180,182.2,357.8 
190,288.7,451.8 
200,350.9,559.4 
210,435,690.6 
220,568.7,906.7 
230,651.6,1093.5 
240,476.5,882.3 
250,60.9,537.5 
260,0,57.2 
270,0,0 
280,0,0 
290,0,0 
293,0,0 
