time,page 
0,1.4 
10,5.2 
20,8.8 
30,7.5 
40,11.8 
50,12.5 
60,15.9 
70,25.4 
80,26.5 
90,35.7 
100,47.6 
110,50 
120,58.4 
130,75.7 
140,80.5 
150,106.2 
160,174.6 
170,213 
180,284 
190,374.7 
200,444 
210,557.5 
220,748.7 
230,858.4 
240,646.4 
250,310.4 
260,28.6 
270,0 
280,0 
290,0 
293,0 
