time,users_count,finish_users_count 
0,0.8,0 
10,1.1,0 
20,1.1,1.1 
30,1.5,1.5 
40,2.2,0.6 
50,1.5,2 
60,3.2,1.9 
70,4.8,2 
80,3.1,3.5 
90,8.5,4.3 
100,6.5,3.8 
110,6.6,7.9 
120,15.5,6.1 
130,16.7,5 
140,16.9,5.8 
150,23.4,11 
160,32.6,15.5 
170,32.3,21.1 
180,54.8,36.6 
190,62.6,36.4 
200,67.2,54.1 
210,108,66.7 
220,123.1,73.1 
230,121.8,112.1 
240,28.4,122 
250,0,129 
260,0,21.1 
270,0,0 
280,0,0 
290,0,0 
293,0,0 
