# timestamp userid sessionid requestid event transaction name
1615435477.533580 1678 1 21 match_stop - -
1615435477.585053 1672 1 21 match_stop - -
1615435477.849805 1718 1 21 match_stop - -
1615435477.913005 1719 1 21 match_stop - -
1615435477.923101 1729 1 21 match_stop - -
1615435477.952226 1656 1 21 match_stop - -
1615435477.969553 1699 1 21 match_stop - -
1615435477.970076 1724 1 21 match_stop - -
1615435477.977973 1691 1 21 match_stop - -
1615435478.194954 1726 1 21 match_stop - -
1615435478.204963 1788 1 21 match_stop - -
1615435478.243927 1739 1 21 match_stop - -
1615435478.258275 1683 1 21 match_stop - -
1615435478.530395 1660 1 21 match_stop - -
1615435478.692428 1764 1 21 match_stop - -
1615435478.700964 1728 1 21 match_stop - -
1615435478.702242 1732 1 21 match_stop - -
1615435478.707916 1786 1 21 match_stop - -
1615435478.712444 1694 1 21 match_stop - -
1615435478.717413 1680 1 21 match_stop - -
1615435478.771842 1722 1 21 match_stop - -
1615435478.872391 1697 1 21 match_stop - -
1615435478.908996 1819 1 21 match_stop - -
1615435478.921869 1801 1 21 match_stop - -
1615435478.931894 1815 1 21 match_stop - -
1615435478.943926 1754 1 21 match_stop - -
1615435478.945943 1776 1 21 match_stop - -
1615435478.983966 1780 1 21 match_stop - -
1615435479.019486 1753 1 21 match_stop - -
1615435479.059895 1733 1 21 match_stop - -
1615435479.060900 1766 1 21 match_stop - -
1615435479.224423 1745 1 21 match_stop - -
1615435479.262563 1756 1 21 match_stop - -
1615435479.281866 2008 1 21 match_stop - -
1615435479.585013 2021 1 21 match_stop - -
1615435479.587809 1968 1 21 match_stop - -
1615435479.606127 1759 1 21 match_stop - -
1615435479.625772 1755 1 21 match_stop - -
1615435479.651096 1887 1 21 match_stop - -
1615435479.730988 1992 1 21 match_stop - -
1615435479.778112 1771 1 21 match_stop - -
1615435479.786087 1783 1 21 match_stop - -
1615435479.809957 2042 1 21 match_stop - -
1615435479.891899 1999 1 21 match_stop - -
1615435479.955818 2039 1 21 match_stop - -
1615435480.002628 1702 1 21 match_stop - -
1615435480.006927 2044 1 21 match_stop - -
1615435480.038234 1684 1 21 match_stop - -
1615435480.096280 1875 1 21 match_stop - -
1615435480.099902 1775 1 21 match_stop - -
1615435480.119847 2024 1 21 match_stop - -
1615435480.125878 2026 1 21 match_stop - -
1615435480.138532 1862 1 21 match_stop - -
1615435480.175086 1666 1 21 match_stop - -
1615435480.203965 1818 1 21 match_stop - -
1615435480.209405 1721 1 21 match_stop - -
1615435480.234060 1789 1 21 match_stop - -
1615435480.246802 1804 1 21 match_stop - -
1615435480.250902 1827 1 21 match_stop - -
1615435480.251822 1782 1 21 match_stop - -
1615435480.274093 2043 1 21 match_stop - -
1615435480.324903 1989 1 21 match_stop - -
1615435480.339991 1814 1 21 match_stop - -
1615435480.341780 2025 1 21 match_stop - -
1615435480.395040 1830 1 21 match_stop - -
1615435480.526242 1714 1 21 match_stop - -
1615435480.617860 1781 1 21 match_stop - -
1615435480.636986 1995 1 21 match_stop - -
1615435480.652884 1848 1 21 match_stop - -
1615435480.665916 2064 1 21 match_stop - -
1615435480.814830 1725 1 21 match_stop - -
1615435480.875193 1791 1 21 match_stop - -
1615435480.889337 2045 1 21 match_stop - -
1615435480.889425 2010 1 21 match_stop - -
1615435480.896532 1778 1 21 match_stop - -
1615435480.911590 1817 1 21 match_stop - -
1615435480.922120 1805 1 21 match_stop - -
1615435480.999621 1962 1 21 match_stop - -
1615435481.018162 1821 1 21 match_stop - -
1615435481.115012 1765 1 21 match_stop - -
1615435481.115149 2067 1 21 match_stop - -
1615435481.129860 1856 1 21 match_stop - -
1615435481.130848 2136 1 21 match_stop - -
1615435481.136973 2040 1 21 match_stop - -
1615435481.145883 1810 1 21 match_stop - -
1615435481.146146 1762 1 21 match_stop - -
1615435481.177438 2138 1 21 match_stop - -
1615435481.192214 1949 1 21 match_stop - -
1615435481.193985 1797 1 21 match_stop - -
1615435481.195874 1808 1 21 match_stop - -
1615435481.267037 1806 1 21 match_stop - -
1615435481.270843 1917 1 21 match_stop - -
1615435481.298126 2058 1 21 match_stop - -
1615435481.303998 1807 1 21 match_stop - -
1615435481.304981 1811 1 21 match_stop - -
1615435481.307756 2047 1 21 match_stop - -
1615435481.308946 1790 1 21 match_stop - -
1615435481.326336 1738 1 21 match_stop - -
1615435481.425908 1802 1 21 match_stop - -
1615435481.439919 1847 1 21 match_stop - -
1615435481.544005 1850 1 21 match_stop - -
1615435481.544938 1803 1 21 match_stop - -
1615435481.642088 1812 1 21 match_stop - -
1615435481.661923 1796 1 21 match_stop - -
1615435481.737882 1863 1 21 match_stop - -
1615435481.756853 1822 1 21 match_stop - -
1615435481.778124 1795 1 21 match_stop - -
1615435481.837918 2065 1 21 match_stop - -
1615435481.860992 1792 1 21 match_stop - -
1615435481.873995 2123 1 21 match_stop - -
1615435481.875770 2180 1 21 match_stop - -
1615435481.881933 2068 1 21 match_stop - -
1615435481.883053 1713 1 21 match_stop - -
1615435481.906465 1751 1 21 match_stop - -
1615435481.935205 1720 1 21 match_stop - -
1615435481.981696 1840 1 21 match_stop - -
1615435481.998023 1837 1 21 match_stop - -
1615435482.027835 2166 1 21 match_stop - -
1615435482.038041 1909 1 21 match_stop - -
1615435482.058889 2181 1 21 match_stop - -
1615435482.064934 1828 1 21 match_stop - -
1615435482.139890 2187 1 21 match_stop - -
1615435482.139979 1889 1 21 match_stop - -
1615435482.150942 1893 1 21 match_stop - -
1615435482.152886 2086 1 21 match_stop - -
1615435482.154695 1958 1 21 match_stop - -
1615435482.164365 1727 1 21 match_stop - -
1615435482.174754 2102 1 21 match_stop - -
1615435482.177942 1855 1 21 match_stop - -
1615435482.181816 1854 1 21 match_stop - -
1615435482.186809 2104 1 21 match_stop - -
1615435482.191836 2201 1 21 match_stop - -
1615435482.211840 1742 1 21 match_stop - -
1615435482.212834 2017 1 21 match_stop - -
1615435482.213891 1869 1 21 match_stop - -
1615435482.215779 2142 1 21 match_stop - -
1615435482.238005 2135 1 21 match_stop - -
1615435482.259947 1735 1 21 match_stop - -
1615435482.260554 1829 1 21 match_stop - -
1615435482.274871 1859 1 21 match_stop - -
1615435482.288879 2207 1 21 match_stop - -
1615435482.293856 2122 1 21 match_stop - -
1615435482.306074 1861 1 21 match_stop - -
1615435482.331844 2116 1 21 match_stop - -
1615435482.340023 2192 1 21 match_stop - -
1615435482.387165 2150 1 21 match_stop - -
1615435482.397114 2152 1 21 match_stop - -
1615435482.439137 1879 1 21 match_stop - -
1615435482.511027 1973 1 21 match_stop - -
1615435482.512910 2125 1 21 match_stop - -
1615435482.516717 1842 1 21 match_stop - -
1615435482.522010 1957 1 21 match_stop - -
1615435482.527836 2216 1 21 match_stop - -
1615435482.565996 2167 1 21 match_stop - -
1615435482.571745 1798 1 21 match_stop - -
1615435482.586391 2133 1 21 match_stop - -
1615435482.595840 2203 1 21 match_stop - -
1615435482.785842 1836 1 21 match_stop - -
1615435482.819054 1882 1 21 match_stop - -
1615435482.850949 1866 1 21 match_stop - -
1615435482.851984 1886 1 21 match_stop - -
1615435482.872844 2171 1 21 match_stop - -
1615435482.876874 1851 1 21 match_stop - -
1615435483.018826 2204 1 21 match_stop - -
1615435483.022787 1900 1 21 match_stop - -
1615435483.059930 2239 1 21 match_stop - -
1615435483.078018 1895 1 21 match_stop - -
1615435483.112954 1876 1 21 match_stop - -
1615435483.147084 1896 1 21 match_stop - -
1615435483.163830 2256 1 21 match_stop - -
1615435483.192004 2046 1 21 match_stop - -
1615435483.211454 1785 1 21 match_stop - -
1615435483.337995 2254 1 21 match_stop - -
1615435483.420325 2048 1 21 match_stop - -
1615435483.420874 2283 1 21 match_stop - -
1615435483.422770 2213 1 21 match_stop - -
1615435483.482009 2168 1 21 match_stop - -
1615435483.529970 1877 1 21 match_stop - -
1615435483.569575 2170 1 21 match_stop - -
1615435483.592910 2214 1 21 match_stop - -
1615435483.598030 2169 1 21 match_stop - -
1615435483.608179 2231 1 21 match_stop - -
1615435483.630112 1937 1 21 match_stop - -
1615435483.630322 2196 1 21 match_stop - -
1615435483.640040 2278 1 21 match_stop - -
1615435483.640115 2051 1 21 match_stop - -
1615435483.686275 2209 1 21 match_stop - -
1615435483.712799 2221 1 21 match_stop - -
1615435483.755845 2259 1 21 match_stop - -
1615435483.793528 2241 1 21 match_stop - -
1615435483.804228 1915 1 21 match_stop - -
1615435483.830019 1906 1 21 match_stop - -
1615435483.858893 1924 1 21 match_stop - -
1615435483.870911 1872 1 21 match_stop - -
1615435483.872856 2266 1 21 match_stop - -
1615435483.884838 2269 1 21 match_stop - -
1615435483.927862 2236 1 21 match_stop - -
1615435483.929916 2282 1 21 match_stop - -
1615435483.930210 1908 1 21 match_stop - -
1615435483.931002 2235 1 21 match_stop - -
1615435483.993033 2200 1 21 match_stop - -
1615435484.010585 2031 1 21 match_stop - -
1615435484.012944 1923 1 21 match_stop - -
1615435484.025764 2279 1 21 match_stop - -
1615435484.073432 2296 1 21 match_stop - -
1615435484.101420 1969 1 21 match_stop - -
1615435484.101914 1901 1 21 match_stop - -
1615435484.105947 2289 1 21 match_stop - -
1615435484.117153 2313 1 21 match_stop - -
1615435484.117551 1835 1 21 match_stop - -
1615435484.125154 1905 1 21 match_stop - -
1615435484.195295 2234 1 21 match_stop - -
1615435484.197964 1913 1 21 match_stop - -
1615435484.199157 2069 1 21 match_stop - -
1615435484.206027 2312 1 21 match_stop - -
1615435484.225873 2224 1 21 match_stop - -
1615435484.228739 1921 1 21 match_stop - -
1615435484.395843 2267 1 21 match_stop - -
1615435484.397980 1881 1 21 match_stop - -
1615435484.398320 2322 1 21 match_stop - -
1615435484.420001 1963 1 21 match_stop - -
1615435484.420088 2284 1 21 match_stop - -
1615435484.420995 1852 1 21 match_stop - -
1615435484.424842 1942 1 21 match_stop - -
1615435484.426768 2090 1 21 match_stop - -
1615435484.435744 1952 1 21 match_stop - -
1615435484.484935 2137 1 21 match_stop - -
1615435484.502024 2257 1 21 match_stop - -
1615435484.517843 2274 1 21 match_stop - -
1615435484.551255 1943 1 21 match_stop - -
1615435484.555796 2328 1 21 match_stop - -
1615435484.560136 2260 1 21 match_stop - -
1615435484.561838 2238 1 21 match_stop - -
1615435484.594983 2321 1 21 match_stop - -
1615435484.608996 1833 1 21 match_stop - -
1615435484.633875 2054 1 21 match_stop - -
1615435484.701838 2331 1 21 match_stop - -
1615435484.737998 1939 1 21 match_stop - -
1615435484.782824 2272 1 21 match_stop - -
1615435484.795877 1971 1 21 match_stop - -
1615435484.806600 2053 1 21 match_stop - -
1615435484.872727 2153 1 21 match_stop - -
1615435484.913174 2324 1 21 match_stop - -
1615435484.913242 1885 1 21 match_stop - -
1615435484.926220 1910 1 21 match_stop - -
1615435484.926703 2288 1 21 match_stop - -
1615435484.927005 1925 1 21 match_stop - -
1615435484.952877 2342 1 21 match_stop - -
1615435484.954794 1922 1 21 match_stop - -
1615435484.974804 1953 1 21 match_stop - -
1615435485.006682 1843 1 21 match_stop - -
1615435485.055109 1774 1 21 match_stop - -
1615435485.195966 2350 1 21 match_stop - -
1615435485.198894 2049 1 21 match_stop - -
1615435485.222887 1918 1 21 match_stop - -
1615435485.229317 2041 1 21 match_stop - -
1615435485.230132 2280 1 21 match_stop - -
1615435485.239518 2299 1 21 match_stop - -
1615435485.285417 1870 1 21 match_stop - -
1615435485.286294 2085 1 21 match_stop - -
1615435485.286773 1954 1 21 match_stop - -
1615435485.304717 1944 1 21 match_stop - -
1615435485.309861 2290 1 21 match_stop - -
1615435485.316856 1959 1 21 match_stop - -
1615435485.320740 1947 1 21 match_stop - -
1615435485.321966 2146 1 21 match_stop - -
1615435485.330814 2360 1 21 match_stop - -
1615435485.383671 2074 1 21 match_stop - -
1615435485.384997 2311 1 21 match_stop - -
1615435485.388141 2392 1 21 match_stop - -
1615435485.502056 2307 1 21 match_stop - -
1615435485.508885 2373 1 21 match_stop - -
1615435485.564043 2370 1 21 match_stop - -
1615435485.564333 1955 1 21 match_stop - -
1615435485.579979 2371 1 21 match_stop - -
1615435485.580949 2378 1 21 match_stop - -
1615435485.588894 1938 1 21 match_stop - -
1615435485.627905 2158 1 21 match_stop - -
1615435485.709994 2063 1 21 match_stop - -
1615435485.741056 2309 1 21 match_stop - -
1615435485.754849 2018 1 21 match_stop - -
1615435485.755937 2375 1 21 match_stop - -
1615435485.759794 1926 1 21 match_stop - -
1615435485.771983 2382 1 21 match_stop - -
1615435485.786882 2076 1 21 match_stop - -
1615435485.826131 2036 1 21 match_stop - -
1615435485.832029 1912 1 21 match_stop - -
1615435485.890551 1972 1 21 match_stop - -
1615435485.904171 1867 1 21 match_stop - -
1615435485.918889 2103 1 21 match_stop - -
1615435485.935579 1823 1 21 match_stop - -
1615435485.938065 1940 1 21 match_stop - -
1615435486.060295 2140 1 21 match_stop - -
1615435486.082558 1935 1 21 match_stop - -
1615435486.105963 1987 1 21 match_stop - -
1615435486.117969 2439 1 21 match_stop - -
1615435486.122847 1996 1 21 match_stop - -
1615435486.126154 1868 1 21 match_stop - -
1615435486.126983 2430 1 21 match_stop - -
1615435486.128729 1994 1 21 match_stop - -
1615435486.167874 2355 1 21 match_stop - -
1615435486.170865 1961 1 21 match_stop - -
1615435486.194074 1883 1 21 match_stop - -
1615435486.271886 2050 1 21 match_stop - -
1615435486.407024 2415 1 21 match_stop - -
1615435486.409819 2380 1 21 match_stop - -
1615435486.434021 1998 1 21 match_stop - -
1615435486.457168 2431 1 21 match_stop - -
1615435486.459840 2425 1 21 match_stop - -
1615435486.489629 2072 1 21 match_stop - -
1615435486.526977 2271 1 21 match_stop - -
1615435486.568324 1950 1 21 match_stop - -
1615435486.610996 1864 1 21 match_stop - -
1615435486.765964 2253 1 21 match_stop - -
1615435486.810018 2411 1 21 match_stop - -
1615435486.820902 2097 1 21 match_stop - -
1615435486.835178 2459 1 21 match_stop - -
1615435486.845946 2379 1 21 match_stop - -
1615435486.869932 2386 1 21 match_stop - -
1615435486.873813 2391 1 21 match_stop - -
1615435486.878493 2007 1 21 match_stop - -
1615435486.878545 2205 1 21 match_stop - -
1615435486.913980 1904 1 21 match_stop - -
1615435486.917938 2246 1 21 match_stop - -
1615435486.920280 2476 1 21 match_stop - -
1615435486.921399 1976 1 21 match_stop - -
1615435486.940073 1907 1 21 match_stop - -
1615435486.945111 1858 1 21 match_stop - -
1615435486.986468 1964 1 21 match_stop - -
1615435486.993963 2131 1 21 match_stop - -
1615435486.996064 1975 1 21 match_stop - -
1615435487.001849 2401 1 21 match_stop - -
1615435487.002440 2252 1 21 match_stop - -
1615435487.005041 2029 1 21 match_stop - -
1615435487.020256 2223 1 21 match_stop - -
1615435487.041003 2061 1 21 match_stop - -
1615435487.085473 2407 1 21 match_stop - -
1615435487.085636 2412 1 21 match_stop - -
1615435487.110876 2057 1 21 match_stop - -
1615435487.133104 2408 1 21 match_stop - -
1615435487.210741 1831 1 21 match_stop - -
1615435487.214156 1919 1 21 match_stop - -
1615435487.312884 2483 1 21 match_stop - -
1615435487.359668 2037 1 21 match_stop - -
1615435487.397829 2275 1 21 match_stop - -
1615435487.399086 2113 1 21 match_stop - -
1615435487.413827 2441 1 21 match_stop - -
1615435487.565485 1894 1 21 match_stop - -
1615435487.617077 2501 1 21 match_stop - -
