time,connect,request 
0,2.490571428571428,72.16799999999999 
10,1.187,59.14066666666667 
20,1.2070714285714286,39.047806818181826 
30,1.251,33.583363636363636 
40,1.3507741935483868,105.68936129032262 
50,1.1712307692307695,46.99057948717951 
60,1.5648571428571427,60.897347826086914 
70,1.1740606060606062,64.41211224489798 
80,1.3042093023255814,109.1670969899666 
90,1.2614347826086953,197.56172432432444 
100,1.222025,774.8195011547351 
110,1.3166619718309855,1416.431206766917 
120,1.3321907514450861,1835.5949515050174 
130,1.3024315068493144,1812.5829479048712 
140,1.326768786127167,1724.652628415303 
150,1.1820618181818194,1013.3342877307279 
160,1.1381800554016617,705.0718598726116 
170,1.22171661237785,665.4588388100984 
180,1.0734780652418443,596.9851367647026 
190,1.0290318497345823,420.97678080035905 
200,0.999223558433549,388.12324361347555 
210,1.026858082706774,264.8659553290343 
220,1.0137501293326467,214.73024345317353 
230,0.996891768985903,183.76272123771986 
240,1.0631925331018044,246.05282648295253 
250,1.2115265151515149,289.03790714285583 
260,0,7.6612962184873945 
270,0,0 
280,0,0 
290,0,0 
292,0,0 
