time,page 
0,1.6 
10,4.4 
20,6.9 
30,6.9 
40,13.7 
50,15.3 
60,15.7 
70,16.3 
80,24.6 
90,30 
100,36.6 
110,43.9 
120,48.9 
130,78.1 
140,108.2 
150,145.7 
160,207.3 
170,230.6 
180,268.2 
190,369.7 
200,426 
210,539 
220,746.1 
230,857.6 
240,621 
250,267.3 
260,23.8 
270,0 
280,0 
290,0 
292,0 
