time,502,200,302 
120,16,2513,696 
130,576,2742,791 
140,1319,3160,910 
150,2583,3575,1073 
160,4653,3872,1218 
170,7120,4159,1355 
180,9988,4531,1515 
190,14030,4800,1652 
200,18898,5163,1822 
210,25000,5556,1998 
220,33567,5866,2133 
230,43919,6231,2308 
240,51573,6831,2617 
250,52136,9219,4426 
260,52136,9468,4653 
270,52136,9468,4653 
280,52136,9468,4653 
290,52136,9468,4653 
292,52136,9468,4653 
