time,cpu@tsung_controller@ip-172-31-50-238 
0,1.8667695443631276 
10,0.15022533800701052 
20,0.15022533800701052 
30,0.15022533800701052 
40,0.15022533800701052 
50,0.15022533800701052 
60,0.15022533800701052 
70,0.15022533800701052 
80,0.15022533800701052 
90,0.15022533800701052 
100,0.15022533800701052 
110,0.15022533800701052 
120,0.15022533800701052 
130,0.15022533800701052 
140,0.15022533800701052 
150,0.15022533800701052 
160,0.15022533800701052 
170,0.15022533800701052 
180,0.15022533800701052 
190,0.15022533800701052 
200,0.15022533800701052 
210,0.15022533800701052 
220,0.15022533800701052 
230,0.15022533800701052 
240,0.15022533800701052 
250,0.15022533800701052 
260,0.15022533800701052 
270,0.15022533800701052 
280,0.09995002498750624 
290,0.0 
292,0.0 
