time,502,200,302 
140,61,4062,1162 
150,486,4898,1373 
160,2060,5459,1564 
170,3932,6246,1857 
180,6172,7116,2217 
190,9546,7715,2472 
200,14079,8349,2745 
210,19957,9053,3039 
220,28346,9614,3296 
230,38481,10370,3632 
240,44903,11572,4239 
