time,page 
0,267.2 
10,297.002 
20,297.002 
30,297.002 
40,494.405 
50,494.405 
60,494.405 
70,494.405 
80,511.88 
90,595.436 
100,792.479 
110,792.479 
120,2586.373 
130,4060.619 
140,5077.384 
150,6155.12 
160,8891.928 
170,8891.928 
180,8891.928 
190,8891.928 
200,8891.928 
210,8891.928 
220,8891.928 
230,8891.928 
240,8891.928 
