time,page 
0,8.201 
10,7.145 
20,7.145 
30,7.036 
40,7.036 
50,6.988 
60,6.65 
70,6.379 
80,6.379 
90,6.379 
100,6.379 
110,6.379 
120,6.206 
130,6.206 
140,0.757 
150,0.755 
160,0.709 
170,0.709 
180,0.705 
190,0.705 
200,0.705 
210,0.705 
220,0.703 
230,0.703 
240,0.703 
