time,session 
0,8.93241198762499 
10,5.48393230171525 
20,1.276271115078483 
30,7.923982763705773 
40,11.498304247611676 
50,3.8325538551296487 
60,5.105479336712666 
70,3.7861120410990345 
80,8.309061012934414 
90,5.997720808437813 
100,5.598997182240288 
110,8.519479947259219 
120,5.621324189590107 
130,6.07768441226779 
140,9.896283757806092 
150,7.661052215126805 
160,8.113218700981472 
170,7.631493904617881 
180,17.646649242151877 
190,16.449005988644185 
200,16.49955964439338 
210,165.96488813022344 
220,523.816526928448 
230,723.0153911191504 
240,915.315859013622 
250,907.2686217077328 
260,927.5058225358805 
270,812.6590897260572 
