time,page 
0,24.543 
10,24.543 
20,23.816 
30,23.816 
40,23.608 
50,23.042 
60,21.969 
70,21.969 
80,21.969 
90,21.969 
100,20.899 
110,20.899 
120,20.899 
130,20.899 
140,20.899 
150,20.899 
160,20.761 
170,20.761 
180,20.161 
190,20.161 
200,20.161 
210,20.161 
220,1.61 
230,1.561 
240,1.486 
250,1.401 
260,1.401 
270,1.401 
