time,connect,request 
0,0.5,0.5 
10,1.4,1.3 
20,0.8,0.9 
30,0.9,0.9 
40,2.5,2.5 
50,2,2 
60,2.3,2.3 
70,4.3,4.3 
80,3,3 
90,6.6,6.6 
100,6.9,6.9 
110,9.7,9.7 
120,11.4,11.4 
130,16.1,16.1 
140,16.4,16.4 
150,24.2,24.2 
160,30.1,29.9 
170,31.3,31.5 
180,49.9,49.6 
190,60.8,61 
200,65.2,65.3 
210,91.8,84 
220,122.2,111.1 
230,123.3,123 
240,172.2,172.1 
250,245.9,246.1 
260,243.9,243.7 
270,389.3,389.2 
