time,connect,request 
0,3.6954000000000002,31.4264 
10,1.3115714285714284,32.12623076923077 
20,1.265375,25.672777777777775 
30,2.549888888888889,29.182777777777783 
40,1.3795999999999997,29.209680000000002 
50,1.5109499999999998,27.036099999999994 
60,1.6842608695652175,27.43921739130435 
70,1.3816279069767445,26.550511627906978 
80,1.3427999999999998,28.234233333333332 
90,1.29589393939394,28.950999999999993 
100,1.344608695652174,27.413739130434777 
110,1.3521649484536085,29.90761855670104 
120,1.5565614035087711,27.331210526315786 
130,1.3449813664596268,28.269515527950315 
140,1.3311768292682922,29.86268902439026 
150,1.3149504132231413,30.403425619834707 
160,1.3146644518272423,30.087635451505005 
170,1.2458658146964845,30.416228571428586 
180,1.314505010020041,39.76284879032252 
190,1.2861595394736844,40.406649180327896 
200,1.2775828220858896,42.07399540581928 
210,1.2598224400871465,217.03545714285696 
220,1.1940245499181676,1160.1477641764166 
230,1.200536090835363,1546.3917821138193 
240,1.227082462253196,1059.060495061013 
250,1.1750004066693773,787.699579439256 
260,1.1497589175891756,788.1320073861317 
270,1.1075371179039375,498.83582631037973 
