time,connect,request 
0,13.377,46.611 
10,13.377,46.611 
20,13.377,46.611 
30,13.377,49.37 
40,13.377,83.619 
50,13.377,83.619 
60,13.377,83.619 
70,13.377,83.619 
80,13.377,83.619 
90,13.377,83.619 
100,13.377,83.619 
110,13.377,83.619 
120,13.377,83.619 
130,13.377,83.619 
140,13.377,104.372 
150,13.377,104.372 
160,13.377,104.372 
170,13.377,104.372 
180,13.377,131.06 
190,13.377,133.268 
200,13.377,133.268 
210,13.377,595.581 
220,13.377,1958.499 
230,13.377,2162.677 
240,13.377,2162.677 
250,13.377,2162.677 
260,13.377,2162.677 
270,13.377,2162.677 
