time,502,200,302 
120,10.7,26.2,18.2 
130,80.9,21.3,16.4 
140,74.6,33.8,24.7 
150,129.2,33.4,24.6 
160,227.4,31.5,22.2 
170,241.8,38.1,26 
180,345.6,39.9,24.2 
190,513,43.4,28 
200,476.5,40.6,25.4 
210,709.1,40.3,23.5 
220,1054.1,41.7,28.1 
230,1057.2,46.3,31.5 
240,511.8,98.1,78.9 
247,0,21.9,23.9 
