time,freemem@tsung_controller@ip-172-31-54-218 
0,691.296875 
10,690.21484375 
20,690.21484375 
30,689.19140625 
40,687.23828125 
50,686.75390625 
60,686.75390625 
70,683.1015625 
80,683.1015625 
90,681.6171875 
100,674.54296875 
110,664.2578125 
120,645.12109375 
130,632.6328125 
140,622.47265625 
150,616.71875 
160,612.30078125 
170,607.81640625 
180,601.2421875 
190,591.60546875 
200,591.60546875 
210,591.60546875 
220,586.39453125 
230,580.23046875 
240,577.36328125 
247,577.36328125 
