time,cpu@tsung_controller@ip-172-31-54-218 
0,7.362921950348277 
10,0.2502502502502503 
20,0.25037556334501754 
30,0.9995002498750625 
40,0.2004008016032064 
50,0.3508771929824561 
60,0.5508262393590386 
70,0.35070140280561124 
80,0.750375187593797 
90,0.5508262393590386 
100,0.7028112449799196 
110,1.0521042084168337 
120,1.3052208835341366 
130,1.3567839195979898 
140,2.3138832997987926 
150,3.0045067601402105 
160,3.679435483870968 
170,5.633802816901409 
180,6.8354430379746836 
190,10.47040971168437 
200,11.008230452674898 
210,10.92479674796748 
220,16.27786417833074 
230,21.205821205821206 
240,20.984455958549223 
247,10.56088933804952 
