time,connect,request 
0,1.142,6.269 
10,1.142,4.881 
20,1.142,4.844 
30,1.142,4.844 
40,1.043,4.733 
50,1.042,4.733 
60,1.015,4.733 
70,1.015,4.733 
80,1.015,4.733 
90,0.984,4.733 
100,0.984,4.733 
110,0.984,4.733 
120,0.984,0.632 
130,0.984,0.618 
140,0.984,0.608 
150,0.938,0.608 
160,0.851,0.601 
170,0.851,0.6 
180,0.851,0.6 
190,0.851,0.6 
200,0.851,0.596 
210,0.812,0.596 
220,0.809,0.595 
230,0.809,0.595 
240,0.809,0.595 
247,0.809,0.595 
