time,cpu@tsung_controller@ip-172-31-45-17 
0,3.3162187270633767 
10,3.3162187270633767 
20,3.3162187270633767 
30,3.3162187270633767 
40,3.3162187270633767 
50,3.3162187270633767 
60,3.3162187270633767 
70,3.3162187270633767 
80,3.3162187270633767 
90,3.3162187270633767 
100,3.3162187270633767 
110,3.3162187270633767 
120,3.3162187270633767 
130,3.3162187270633767 
140,3.8095238095238098 
150,3.8922155688622757 
160,5.087281795511222 
170,6.783042394014963 
180,6.783042394014963 
190,8.791773778920309 
200,12.407991587802314 
210,12.718846549948507 
220,18.416801292407108 
230,22.539857064321055 
240,22.539857064321055 
250,22.539857064321055 
260,22.539857064321055 
270,22.539857064321055 
280,22.539857064321055 
290,22.539857064321055 
292,22.539857064321055 
