time,users,connected 
0,3,3 
10,3,3 
20,7,7 
30,13,13 
40,13,14 
50,10,10 
60,27,29 
70,28,26 
80,23,24 
90,43,44 
100,51,47 
110,46,43 
120,103,99 
130,87,89 
140,87,90 
150,255,251 
160,384,386 
170,490,490 
180,730,638 
190,721,664 
200,731,698 
210,1126,726 
220,1062,814 
230,1078,799 
240,34,62 
250,0,0 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
292,0,0 
