time,connect,request 
0,14.057,225.09 
10,14.057,225.09 
20,14.057,225.413 
30,14.057,498.248 
40,14.057,498.248 
50,14.057,498.248 
60,16.117,498.248 
70,16.117,498.248 
80,16.117,498.248 
90,16.117,498.248 
100,16.117,498.248 
110,16.117,498.248 
120,16.117,498.248 
130,16.117,498.248 
140,16.117,591.218 
150,16.598,2134.916 
160,16.598,2397.851 
170,17.488,3427.544 
180,22.38,3607.013 
190,22.38,4020.779 
200,22.38,4020.779 
210,22.38,4020.779 
220,22.38,4179.94 
230,22.38,4179.94 
240,22.38,4179.94 
250,22.38,4179.94 
260,22.38,4179.94 
270,22.38,4179.94 
280,22.38,4179.94 
290,22.38,4179.94 
292,22.38,4179.94 
