time,page 
0,1.9 
10,3.4 
20,2.3 
30,5.4 
40,7.6 
50,8.7 
60,10.9 
70,17.2 
80,15.1 
90,21.7 
100,30.3 
110,28.4 
120,47.2 
130,64.4 
140,63.9 
150,79.3 
160,98.4 
170,99.7 
180,173.1 
190,260 
200,250.8 
210,391.7 
220,512.7 
230,509.7 
240,303.5 
250,6.7 
260,0 
270,0 
280,0 
290,0 
292,0 
