time,page 
0,7.137 
10,6.216 
20,6.216 
30,6.216 
40,6.216 
50,6.183 
60,6.183 
70,6.183 
80,6.144 
90,6.144 
100,5.845 
110,5.704 
120,5.704 
130,5.704 
140,5.611 
150,5.611 
160,5.611 
170,5.611 
180,0.715 
190,0.69 
200,0.69 
210,0.69 
220,0.69 
230,0.69 
240,0.69 
250,0.69 
260,0.69 
270,0.69 
280,0.69 
290,0.69 
292,0.69 
