time,cpu@tsung_controller@ip-172-31-45-17 
0,3.3162187270633767 
10,0.5997001499250375 
20,0.29985007496251875 
30,0.29985007496251875 
40,0.29985007496251875 
50,0.29985007496251875 
60,0.29985007496251875 
70,0.29985007496251875 
80,0.29985007496251875 
90,0.29985007496251875 
100,0.29985007496251875 
110,0.29985007496251875 
120,0.29985007496251875 
130,0.29985007496251875 
140,0.29985007496251875 
150,0.29985007496251875 
160,0.29985007496251875 
170,0.29985007496251875 
180,0.29985007496251875 
190,0.29985007496251875 
200,0.29985007496251875 
210,0.29985007496251875 
220,0.29985007496251875 
230,0.29985007496251875 
240,0.29985007496251875 
250,0.29985007496251875 
260,0.10005002501250625 
270,0.050050050050050046 
280,0.05002501250625312 
290,0.05002501250625312 
292,0.05002501250625312 
