time,session 
0,7025.363 
10,7510.918 
20,7510.918 
30,7567.106 
40,7567.106 
50,7567.106 
60,7567.106 
70,8004.752 
80,8004.752 
90,8030.037 
100,8030.037 
110,8036.109 
120,8036.109 
130,8132.037 
140,8137.607 
150,8137.607 
160,8356.12 
170,8437.985 
180,10931.361 
190,17415.894 
200,22388.705 
210,27591.823 
220,30056.667 
230,30056.667 
240,30056.667 
