time,freemem@tsung_controller@ip-172-31-57-169 
0,691.53125 
10,691.53125 
20,687.93359375 
30,687.93359375 
40,683.640625 
50,683.640625 
60,683.640625 
70,678.28125 
80,678.28125 
90,678.28125 
100,674.20703125 
110,674.20703125 
120,674.03515625 
130,655.58984375 
140,647.625 
150,645.203125 
160,611.37109375 
170,611.37109375 
180,611.37109375 
190,522.48046875 
200,395.11328125 
210,291.49609375 
220,242.9609375 
230,242.9609375 
240,242.9609375 
