time,session 
0,0.2 
10,1 
20,0.6 
30,1.8 
40,1.8 
50,1.9 
60,2.1 
70,4.7 
80,3.6 
90,3.7 
100,6.2 
110,5.6 
120,9 
130,16.8 
140,14.3 
150,18.8 
160,31.7 
170,30.6 
180,22.5 
190,22.1 
200,26.3 
210,70.3 
220,120.4 
230,123.2 
240,161.1 
