time,freemem@tsung_controller@ip-172-31-57-169 
0,691.53125 
10,691.93359375 
20,691.93359375 
30,691.93359375 
40,691.93359375 
50,691.93359375 
60,691.93359375 
70,691.93359375 
80,691.93359375 
90,691.93359375 
100,691.93359375 
110,691.93359375 
120,691.93359375 
130,691.93359375 
140,691.93359375 
150,691.93359375 
160,691.93359375 
170,691.93359375 
180,691.93359375 
190,691.93359375 
200,691.93359375 
210,691.93359375 
220,691.93359375 
230,691.93359375 
240,691.93359375 
