time,session 
0,0.7 
10,1.1 
20,1.2 
30,1.2 
40,1.8 
50,2.1 
60,3.9 
70,3.3 
80,3.9 
90,5.8 
100,8.3 
110,7.8 
120,11.8 
130,16.2 
140,16 
150,24.7 
160,31.4 
170,33.8 
180,23.5 
190,25.5 
200,29.7 
210,96.9 
220,125.1 
230,127.8 
240,72 
250,76.3 
260,0 
270,0 
280,0 
290,0 
292,0 
