time,connect,request 
0,26.036,296.073 
10,26.036,296.073 
20,26.036,296.073 
30,26.036,296.073 
40,26.036,296.073 
50,26.036,296.073 
60,26.036,296.073 
70,26.036,296.073 
80,26.036,296.073 
90,26.036,296.073 
100,26.036,525.552 
110,26.036,525.552 
120,26.036,525.552 
130,26.036,525.552 
140,26.036,525.552 
150,26.036,525.552 
160,26.036,526.852 
170,26.036,759.964 
180,27.882,4086.178 
190,27.882,10816.02 
200,27.882,15730.15 
210,27.882,17357.081 
220,27.882,17357.081 
230,27.882,17357.081 
240,27.882,17357.081 
250,27.882,17357.081 
260,27.882,17357.081 
270,27.882,17357.081 
280,27.882,17357.081 
290,27.882,17357.081 
292,27.882,17357.081 
