time,cpu@tsung_controller@ip-172-31-53-64 
0,5.258499073331305 
10,5.258499073331305 
20,5.258499073331305 
30,5.258499073331305 
40,5.258499073331305 
50,5.258499073331305 
60,5.258499073331305 
70,5.258499073331305 
80,5.258499073331305 
90,5.258499073331305 
100,5.258499073331305 
110,5.258499073331305 
120,5.258499073331305 
130,5.258499073331305 
140,5.258499073331305 
150,5.258499073331305 
160,5.258499073331305 
170,5.628140703517588 
180,5.628140703517588 
190,7.070193285859613 
200,7.124681933842239 
210,7.8760162601626025 
220,15.684264479753974 
230,16.408668730650156 
240,18.62845445240532 
250,18.62845445240532 
260,18.62845445240532 
270,18.62845445240532 
280,18.62845445240532 
290,18.62845445240532 
292,18.62845445240532 
