time,connect,request 
0,3.977727272727272,89.74915 
10,1.475625,56.34444897959183 
20,1.3179090909090911,57.74818032786885 
30,1.3034666666666668,68.75331818181822 
40,1.57245,64.68665957446805 
50,1.386521739130434,63.37506666666666 
60,1.5498421052631575,60.396571428571384 
70,1.344085714285714,66.86122981366462 
80,1.391325,60.04741089108908 
90,1.3678750000000004,65.14869453376201 
100,1.3325679012345684,65.06944717444718 
110,1.4434342105263158,60.29190151515153 
120,1.528503816793892,66.02427868852455 
130,1.4047988165680474,66.31762271062277 
140,1.3168633540372683,63.51301743462016 
150,1.3071541353383462,67.99637402190913 
160,1.3888753799392095,72.9562713567839 
170,1.3485970149253743,76.18048845470697 
180,1.5151508771929816,537.44816545961 
190,1.3360320610687038,2194.756148655771 
200,1.3093766891891903,3672.3194627224643 
210,1.2100427947598258,2141.460479816721 
220,1.255189038919777,1944.7250458410354 
230,1.237234227129336,1817.8444484042523 
240,1.261860576923078,3290.972990519778 
250,0,1681.8446102564099 
260,0,0 
270,0,0 
280,0,0 
290,0,0 
292,0,0 
