time,load@tsung_controller@ip-172-31-53-64 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.0 
180,0.0 
190,0.0 
200,0.078125 
210,0.1484375 
220,0.1484375 
230,0.1796875 
240,0.21875 
250,0.21875 
260,0.21875 
270,0.21875 
280,0.21875 
290,0.21875 
292,0.21875 
