time,page 
0,122.35091364058705 
10,98.03100619690736 
20,77.44214560155504 
30,115.25502893054525 
40,79.71826303844375 
50,96.04834933999052 
60,105.33224081645741 
70,91.4458585933754 
80,86.53303224940919 
90,100.57749904057204 
100,90.97674538336493 
110,94.45424756236078 
120,101.67686007906586 
130,95.16992512283639 
140,101.02023104906158 
150,99.41820374012856 
160,102.47092791325608 
170,95.82659049835917 
180,98.03304338948837 
190,100.35696274041182 
200,100.43398263228978 
210,103.03963236013857 
220,101.20808292735417 
230,100.27255422199764 
240,104.49711443886996 
250,105.83160495763099 
260,102.82101866912491 
270,487.0360652969019 
280,1488.4171155649842 
290,2528.0028066855375 
300,3774.4507788679516 
310,5777.769280859139 
320,2.8139106625794787 
330,0.0 
