time,502,200,302 
210,13.2,355.3,95.7 
220,356.4,275.4,89.9 
230,567,337.5,119 
240,570.6,312,136.6 
250,28.2,538.3,223.2 
260,0,121.9,80.2 
270,0,0.2,0.2 
280,0,0,0 
290,0,0,0 
295,0,0,0 
