time,cpu@tsung_controller@ip-172-31-50-170 
0,10.765024308373585 
10,0.45045045045045046 
20,0.2004008016032064 
30,0.10030090270812438 
40,0.30060120240480964 
50,0.4506760140210316 
60,0.45045045045045046 
70,0.6006006006006006 
80,0.501002004008016 
90,0.6509764646970456 
100,0.9995002498750625 
110,1.1523046092184368 
120,1.6524787180771157 
130,2.453680520781172 
140,2.80561122244489 
150,4.139323573952549 
160,4.527162977867203 
170,6.629554655870446 
180,7.618080243778567 
190,9.584178498985802 
200,13.998970663921769 
210,19.9288256227758 
220,24.066390041493776 
230,31.036296685954763 
240,35.47544409613375 
250,32.1410057024365 
260,18.303341902313626 
270,2.8282828282828283 
280,0.0 
290,0.09995002498750624 
295,0.1002004008016032 
