time,session 
10,14930.403 
20,19300.138 
30,19631.487 
40,21266.312 
50,21266.312 
60,22164.358 
70,22164.358 
80,22164.358 
90,22164.358 
100,22164.358 
110,22164.358 
120,22295.467 
130,22295.467 
140,22295.467 
150,22578.722 
160,22705.797 
170,22705.797 
180,23132.981 
190,24973.665 
200,28461.447 
210,30966.564 
220,34738.804 
230,34738.804 
240,35339.442 
250,35339.442 
260,35339.442 
270,35339.442 
280,35339.442 
290,35339.442 
295,35339.442 
