time,session 
0,1454.285 
10,1454.285 
20,1336.408 
30,1336.408 
40,1336.408 
50,1336.408 
60,1336.408 
70,1336.408 
80,1336.408 
90,1336.408 
100,1336.408 
110,1336.408 
120,1336.408 
130,1336.408 
140,1336.408 
150,1336.408 
160,1336.408 
170,1336.227 
180,1336.227 
190,1336.227 
200,1336.227 
210,1070.563 
220,1047.066 
230,1036.061 
240,1036.061 
245,1036.061 
