time,cpu@tsung_controller@ip-172-31-50-170 
0,4.996991047701214 
10,0.4502251125562781 
20,0.15030060120240482 
30,0.15030060120240482 
40,0.15030060120240482 
50,0.15030060120240482 
60,0.15030060120240482 
70,0.15030060120240482 
80,0.15030060120240482 
90,0.15030060120240482 
100,0.15030060120240482 
110,0.15030060120240482 
120,0.15030060120240482 
130,0.15030060120240482 
140,0.15030060120240482 
150,0.15030060120240482 
160,0.15030060120240482 
170,0.15030060120240482 
180,0.15030060120240482 
190,0.15030060120240482 
200,0.15030060120240482 
210,0.15030060120240482 
220,0.15030060120240482 
230,0.15030060120240482 
240,0.15030060120240482 
245,0.15030060120240482 
