time,connect,request 
0,1.125,6.662 
10,1.125,6.418 
20,1.087,6.291 
30,1.087,5.961 
40,1.087,5.812 
50,1.02,5.655 
60,1.0,5.655 
70,1.0,5.655 
80,1.0,5.655 
90,0.951,5.426 
100,0.951,5.426 
110,0.944,5.426 
120,0.944,5.426 
130,0.944,5.426 
140,0.919,5.426 
150,0.919,5.426 
160,0.919,5.426 
170,0.862,5.426 
180,0.862,5.426 
190,0.673,0.064 
200,0.669,0.054 
210,0.664,0.054 
220,0.664,0.054 
230,0.656,0.046 
240,0.656,0.046 
245,0.656,0.046 
