time,cpu@tsung_controller@ip-172-31-50-170 
0,10.752520528011642 
10,0.39980009995002497 
20,0.7492507492507493 
30,0.25 
40,0.5494505494505495 
50,0.49975012493753124 
60,0.2502502502502503 
70,0.9485771342985523 
80,0.75 
90,0.7992007992007992 
100,1.3486513486513485 
110,1.6450648055832504 
120,1.6450648055832504 
130,2.9193468579910937 
140,2.690582959641256 
150,3.1746031746031744 
160,4.702351175587794 
170,5.544455544455545 
180,6.246901338621715 
190,10.406342913776017 
200,11.005502751375689 
210,11.517548195748887 
220,20.078740157480315 
230,22.271604938271604 
240,20.67094227923039 
250,36.30573248407643 
260,38.72970391595034 
270,38.74219875180029 
280,63.06436119116234 
290,68.26923076923077 
300,67.8048780487805 
310,15.75 
320,0.15 
330,0.05002501250625312 
340,0.0 
350,0.14992503748125938 
352,0.05002501250625312 
