time,users,connected 
0,3,1 
10,6,3 
20,7,-4 
30,11,6 
40,11,-3 
50,11,-1 
60,19,9 
70,19,-1 
80,19,-3 
90,20,4 
100,24,9 
110,24,-7 
120,47,16 
130,47,-6 
140,47,21 
150,79,34 
160,86,-2 
170,92,-22 
180,139,74 
190,140,-5 
200,149,8 
210,264,104 
220,289,46 
230,304,-36 
240,540,264 
250,566,-34 
260,566,50 
270,1768,298 
280,1768,4 
290,1768,-22 
300,1768,-805 
310,1768,0 
320,1768,0 
330,1768,0 
340,1768,0 
350,1768,0 
352,1768,0 
