time,users,connected 
0,1,1 
10,6,4 
20,0,0 
30,5,6 
40,2,3 
50,2,2 
60,11,11 
70,11,10 
80,6,7 
90,13,11 
100,19,20 
110,10,13 
120,26,29 
130,24,23 
140,43,44 
150,78,78 
160,86,76 
170,53,54 
180,128,128 
190,120,123 
200,127,131 
210,244,235 
220,279,281 
230,246,245 
240,517,509 
250,493,475 
260,514,525 
270,1681,823 
280,1698,827 
290,1606,805 
300,0,0 
310,0,0 
320,0,0 
330,0,0 
340,0,0 
350,0,0 
352,0,0 
