time,page 
0,1.3 
10,5.3 
20,7.6 
30,7.6 
40,11.3 
50,13.2 
60,13.8 
70,20.5 
80,27.7 
90,30.7 
100,37.7 
110,36.8 
120,45.5 
130,83.9 
140,102.4 
150,136.6 
160,184.2 
170,213.6 
180,255.3 
190,356.3 
200,416.3 
210,516.4 
220,735.8 
230,863.6 
240,706.8 
250,320.5 
260,64.8 
270,0.2 
280,0 
