time,502,200,302 
120,72,2385,685 
130,598,2722,791 
140,1265,3166,896 
150,2451,3567,1040 
160,4256,3875,1176 
170,6340,4282,1343 
180,9028,4661,1515 
190,12790,5027,1663 
200,17504,5397,1817 
210,23363,5811,2009 
220,31601,6160,2136 
230,42221,6452,2277 
240,51199,6760,2464 
250,53282,8706,3833 
260,53282,9379,4391 
270,53282,9381,4393 
280,53282,9381,4393 
