time,page 
0,6.052 
10,5.506 
20,5.367 
30,4.72 
40,4.72 
50,4.72 
60,4.72 
70,4.72 
80,4.58 
90,4.58 
100,4.58 
110,4.58 
120,0.404 
130,0.343 
140,0.343 
150,0.343 
160,0.343 
170,0.343 
180,0.342 
190,0.339 
200,0.337 
210,0.296 
220,0.296 
230,0.296 
240,0.296 
250,0.296 
260,0.296 
270,0.296 
280,0.296 
