time,connect,request 
0,0.8,1.7 
10,1.1,5.2 
20,0.4,7.8 
30,0.9,6.9 
40,2.1,9.1 
50,1.7,16 
60,3,18.4 
70,3.9,26.5 
80,3.8,34.8 
90,6.1,36.1 
100,7.5,52.8 
110,8.7,69.3 
120,13.5,86.5 
130,16.4,114.3 
140,14.6,139.3 
150,26.3,162.2 
160,30.6,212.9 
170,32.7,275.5 
180,49.6,308.9 
190,63.1,329.9 
200,68.9,355.3 
210,112.5,507.5 
220,121.1,849.9 
230,131.5,1134.9 
240,37.8,1006.4 
