time,cpu@tsung_controller@ip-172-31-45-27 
0,13.58966126183978 
10,13.58966126183978 
20,13.58966126183978 
30,13.58966126183978 
40,13.58966126183978 
50,13.58966126183978 
60,13.58966126183978 
70,13.58966126183978 
80,13.58966126183978 
90,13.58966126183978 
100,13.58966126183978 
110,13.58966126183978 
120,13.58966126183978 
130,13.58966126183978 
140,13.58966126183978 
150,13.58966126183978 
160,13.58966126183978 
170,13.58966126183978 
180,13.58966126183978 
190,13.58966126183978 
200,13.58966126183978 
210,13.58966126183978 
220,18.48101265822785 
230,22.760041194644696 
240,27.95535261288686 
