time,page 
0,282.092 
10,294.337 
20,294.337 
30,294.337 
40,294.337 
50,294.337 
60,294.337 
70,294.337 
80,294.337 
90,294.337 
100,294.337 
110,294.337 
120,294.337 
130,294.337 
140,294.337 
150,394.431 
160,548.639 
170,716.455 
180,2022.047 
190,3831.28 
200,5531.934 
210,8078.121 
220,8554.194 
230,8554.194 
240,8554.194 
